symbol,name,market,trade_date,close,pct_chg,ma5,ma10,ma20,ma5_ma10_diff_pct,signals,score,reason
688009,中国通号,1,20260302,5.92,3.497,5.764,5.658,5.6105,1.8735,强势回调买 / 支撑确认买,4.3881,强势回调买；支撑确认买
300711,广哈通信,0,20260302,28.94,3.802,27.996,28.16,27.939,-0.5824,强势回调买 / 支撑确认买,4.2719,强势回调买；支撑确认买
301183,东田微,0,20260302,168.7,0.807,163.374,162.374,160.989,0.6159,强势回调买 / 支撑确认买,4.222,强势回调买；支撑确认买
000703,恒逸石化,0,20260302,13.21,2.882,12.782,12.945,12.398,-1.2592,强势回调买 / 支撑确认买,4.1955,强势回调买；支撑确认买
300813,泰林生物,0,20260302,27.21,4.413,26.276,25.955,25.5805,1.2368,强势回调买 / 支撑确认买,4.1336,强势回调买；支撑确认买
300775,三角防务,0,20260302,43.44,-5.974,44.084,43.814,42.4395,0.6162,金叉跟进买,4.0903,金叉跟进买
688301,奕瑞科技,1,20260302,130.43,7.509,122.782,122.868,120.4175,-0.07,强势回调买 / 支撑确认买,4.0,强势回调买；支撑确认买
605003,众望布艺,1,20260302,36.93,5.214,35.028,34.323,33.8825,2.054,强势回调买 / 支撑确认买,4.0,强势回调买；支撑确认买
601008,连云港,1,20260302,5.72,5.147,5.448,5.354,5.3415,1.7557,强势回调买 / 支撑确认买,4.0,强势回调买；支撑确认买
688027,国盾量子,1,20260302,666.0,-1.786,666.88,693.467,664.641,-3.8339,强势回调买,3.9195,强势回调买
002372,伟星新材,0,20260302,12.24,-0.244,12.252,12.293,12.205,-0.3335,强势回调买,3.9133,强势回调买
002807,江阴银行,0,20260302,4.6,0.218,4.582,4.627,4.599,-0.9726,强势回调买,3.8778,强势回调买
603235,天新药业,1,20260302,27.19,-1.091,27.284,27.282,27.1125,0.0073,强势回调买,3.8395,强势回调买
600894,广日股份,1,20260302,9.65,-0.822,9.68,9.648,9.594,0.3317,强势回调买,3.7903,强势回调买
002771,真视通,0,20260302,15.8,-2.829,15.846,15.951,15.6855,-0.6583,强势回调买,3.7669,强势回调买
001325,元创股份,0,20260302,52.16,-1.566,52.148,51.818,51.493,0.6368,强势回调买,3.734,强势回调买
003038,鑫铂股份,0,20260302,17.76,-3.896,17.884,18.051,17.6945,-0.9252,强势回调买,3.718,强势回调买
600606,绿地控股,1,20260302,1.67,-1.765,1.686,1.683,1.669,0.1783,强势回调买,3.7033,强势回调买
000553,安道麦A,0,20260302,6.14,-1.445,6.196,6.128,6.1165,1.1097,强势回调买,3.652,强势回调买
600180,瑞茂通,1,20260302,3.71,-2.111,3.752,3.736,3.707,0.4283,强势回调买,3.648,强势回调买
002034,旺能环境,0,20260302,17.42,-1.135,17.402,17.287,17.1415,0.6652,强势回调买,3.644,强势回调买
600513,联环药业,1,20260302,20.31,-3.009,20.418,20.561,20.1055,-0.6955,强势回调买,3.6379,强势回调买
600602,云赛智联,1,20260302,21.3,-3.489,21.064,21.434,21.269,-1.7262,支撑确认买,3.6347,支撑确认买
002224,三 力 士,0,20260302,4.71,-1.875,4.752,4.707,4.6835,0.956,强势回调买,3.6217,强势回调买
603836,海程邦达,1,20260302,14.64,-1.081,14.782,14.823,14.557,-0.2766,强势回调买,3.5978,强势回调买
300070,碧水源,0,20260302,4.13,-2.133,4.15,4.098,4.077,1.2689,强势回调买,3.5954,强势回调买
300848,美瑞新材,0,20260302,17.36,-5.55,17.418,17.102,17.065,1.8477,强势回调买,3.5544,强势回调买
000633,合金投资,0,20260302,7.9,-2.469,7.956,7.818,7.8025,1.7652,强势回调买,3.5389,强势回调买
600750,华润江中,1,20260302,25.16,1.207,24.92,25.077,24.931,-0.6261,强势回调买,3.5274,强势回调买
002588,史丹利,0,20260302,11.08,-0.628,11.156,10.942,10.9285,1.9558,强势回调买,3.5184,强势回调买
000528,柳 工,0,20260302,11.66,-2.345,11.846,11.788,11.6455,0.492,支撑确认买,3.5041,支撑确认买
605069,正和生态,1,20260302,13.93,0.433,14.076,14.134,13.802,-0.4104,强势回调买,3.5034,强势回调买
300569,天能重工,0,20260302,6.37,-2.599,6.404,6.305,6.2635,1.5702,强势回调买,3.5007,强势回调买
600186,莲花控股,1,20260302,6.2,-4.173,6.296,6.309,6.1825,-0.2061,支撑确认买,3.486,支撑确认买
301105,鸿铭股份,0,20260302,52.97,-0.188,53.314,52.802,52.12,0.9697,强势回调买,3.4803,强势回调买
600273,嘉化能源,1,20260302,11.56,0.0,11.684,11.631,11.4425,0.4557,强势回调买,3.4762,强势回调买
600261,阳光照明,1,20260302,3.78,-1.562,3.822,3.82,3.7435,0.0524,强势回调买,3.4753,强势回调买
300259,新天科技,0,20260302,4.79,-3.622,4.86,4.812,4.767,0.9975,支撑确认买,3.4714,支撑确认买
002548,金新农,0,20260302,6.9,-3.9,6.906,6.88,6.729,0.3779,强势回调买,3.4657,强势回调买
300815,玉禾田,0,20260302,25.19,-2.629,25.456,25.326,24.9105,0.5133,强势回调买,3.4621,强势回调买
601222,林洋能源,1,20260302,6.2,-0.958,6.202,6.216,6.0395,-0.2252,强势回调买,3.4588,强势回调买
002391,长青股份,0,20260302,6.59,-1.642,6.616,6.507,6.453,1.6751,强势回调买,3.4575,强势回调买
300540,蜀道装备,0,20260302,23.78,-3.294,23.768,23.269,23.1665,2.1445,强势回调买,3.4552,强势回调买
688455,科捷智能,1,20260302,24.26,2.32,24.116,23.982,23.816,0.5588,强势回调买,3.448,强势回调买
002250,联化科技,0,20260302,18.16,-3.609,18.076,18.005,17.792,0.3943,强势回调买,3.4469,强势回调买
002311,海大集团,0,20260302,54.21,-1.095,54.03,53.964,53.002,0.1223,强势回调买,3.4442,强势回调买
000042,中洲控股,0,20260302,8.93,-1.435,9.016,9.136,8.8095,-1.3135,强势回调买,3.4403,强势回调买
002948,青岛银行,0,20260302,5.37,1.705,5.328,5.44,5.284,-2.0588,强势回调买,3.438,强势回调买
002322,理工能科,0,20260302,13.86,-1.422,13.89,13.726,13.521,1.1948,强势回调买,3.4338,强势回调买
600379,宝光股份,1,20260302,13.01,-2.474,13.21,13.045,12.9375,1.2649,支撑确认买,3.4337,支撑确认买
605077,华康股份,1,20260302,16.35,-2.621,16.564,16.34,16.1905,1.3709,支撑确认买,3.4154,支撑确认买
600817,宇通重工,1,20260302,12.23,-2.003,12.324,12.169,12.0145,1.2737,强势回调买,3.4124,强势回调买
301148,嘉戎技术,0,20260302,53.88,-2.179,54.28,53.167,52.9085,2.0934,强势回调买,3.4117,强势回调买
600579,中化装备,1,20260302,9.14,-2.246,9.27,9.211,9.064,0.6405,支撑确认买,3.4116,支撑确认买
002387,维信诺,0,20260302,8.95,-2.928,9.128,9.043,8.947,0.94,支撑确认买,3.4083,支撑确认买
603577,汇金通,1,20260302,11.45,-2.47,11.464,11.265,11.1405,1.7665,强势回调买,3.4077,强势回调买
300657,弘信电子,0,20260302,32.5,-3.303,32.53,32.266,31.6065,0.8182,强势回调买,3.4069,强势回调买
002580,圣阳股份,0,20260302,13.2,-2.727,13.368,13.295,13.055,0.5491,支撑确认买,3.4008,支撑确认买
600235,民丰特纸,1,20260302,7.17,-2.449,7.28,7.236,7.118,0.6081,支撑确认买,3.4006,支撑确认买
301386,未来电器,0,20260302,27.14,-3.451,27.664,27.278,27.095,1.4151,支撑确认买,3.3985,支撑确认买
301234,五洲医疗,0,20260302,41.45,-5.365,42.128,41.761,41.2045,0.8788,支撑确认买,3.398,支撑确认买
301439,泓淋电力,0,20260302,16.96,-2.248,17.072,16.786,16.6215,1.7038,强势回调买,3.3959,强势回调买
600582,天地科技,1,20260302,6.14,0.327,6.096,6.041,6.0225,0.9104,强势回调买,3.3933,强势回调买
000818,航锦科技,0,20260302,23.1,-3.104,23.112,23.302,22.434,-0.8154,强势回调买,3.3907,强势回调买
000729,燕京啤酒,0,20260302,12.73,-1.471,12.64,12.635,12.4815,0.0396,强势回调买,3.3882,强势回调买
301202,朗威股份,0,20260302,44.0,-1.012,44.092,43.855,42.8225,0.5404,强势回调买,3.3875,强势回调买
002152,广电运通,0,20260302,13.48,-1.964,13.572,13.438,13.2085,0.9972,强势回调买,3.3855,强势回调买
300504,天邑股份,0,20260302,15.26,-2.679,15.478,15.453,15.111,0.1618,支撑确认买,3.3803,支撑确认买
603218,日月股份,1,20260302,14.24,0.07,14.176,13.969,13.903,1.4819,强势回调买,3.3798,强势回调买
601588,北辰实业,1,20260302,1.87,-2.094,1.896,1.892,1.8505,0.2114,支撑确认买,3.3779,支撑确认买
300971,博亚精工,0,20260302,26.07,-2.688,26.486,26.216,25.8745,1.0299,支撑确认买,3.3777,支撑确认买
600433,冠豪高新,1,20260302,3.61,-0.824,3.606,3.549,3.5065,1.6061,强势回调买,3.3764,强势回调买
300335,迪森股份,0,20260302,6.31,-2.923,6.364,6.288,6.1955,1.2087,强势回调买,3.3758,强势回调买
002613,北玻股份,0,20260302,4.06,-2.638,4.146,4.136,4.0595,0.2418,支撑确认买,3.3753,支撑确认买
300436,广生堂,0,20260302,118.12,0.365,117.172,122.645,115.896,-4.4625,强势回调买,3.3735,强势回调买
601065,江盐集团,1,20260302,8.87,-0.672,8.818,8.7,8.675,1.3563,强势回调买,3.3735,强势回调买
603028,赛福天,1,20260302,10.12,-3.985,10.254,10.133,10.002,1.1941,支撑确认买,3.372,支撑确认买
600423,柳化股份,1,20260302,4.03,0.0,4.01,3.957,3.9355,1.3394,强势回调买,3.3701,强势回调买
600731,湖南海利,1,20260302,7.79,-0.891,7.796,7.661,7.559,1.7622,强势回调买,3.3657,强势回调买
002222,福晶科技,0,20260302,70.34,-1.083,71.662,71.412,70.0475,0.3501,支撑确认买,3.3631,支撑确认买
688328,深科达,1,20260302,34.04,-1.305,34.122,33.472,33.104,1.9419,强势回调买,3.3624,强势回调买
688693,锴威特,1,20260302,41.15,-3.268,41.898,41.2,40.9355,1.6942,支撑确认买,3.3596,支撑确认买
601218,吉鑫科技,1,20260302,5.7,-1.384,5.684,5.551,5.5455,2.396,强势回调买,3.3583,强势回调买
300174,元力股份,0,20260302,17.08,-1.839,17.108,16.804,16.5885,1.8091,强势回调买,3.3583,强势回调买
000555,神州信息,0,20260302,17.46,-4.433,17.84,18.003,17.4565,-0.9054,支撑确认买,3.357,支撑确认买
603118,共进股份,1,20260302,12.2,-2.634,12.328,12.176,11.9995,1.2484,强势回调买,3.3543,强势回调买
002302,西部建设,0,20260302,6.37,-1.24,6.412,6.41,6.23,0.0312,强势回调买,3.3541,强势回调买
300810,中科海讯,0,20260302,43.26,-1.816,43.078,43.153,42.1525,-0.1738,强势回调买,3.3478,强势回调买
002442,龙星科技,0,20260302,6.52,-3.693,6.662,6.613,6.5155,0.741,支撑确认买,3.3467,支撑确认买
002526,山东矿机,0,20260302,3.92,-2.244,3.968,3.919,3.8635,1.2503,支撑确认买,3.3446,支撑确认买
600784,鲁银投资,1,20260302,7.37,-0.136,7.33,7.232,7.192,1.3551,强势回调买,3.3413,强势回调买
001317,三羊马,0,20260302,52.01,-1.72,52.282,52.497,50.7285,-0.4095,强势回调买,3.3387,强势回调买
300227,光韵达,0,20260302,12.85,-4.39,13.03,13.029,12.6915,0.0077,支撑确认买,3.3358,支撑确认买
002933,新兴装备,0,20260302,36.82,-1.577,37.106,36.639,36.0305,1.2746,强势回调买,3.3305,强势回调买
688092,爱科科技,1,20260302,30.8,-3.175,31.282,31.018,30.479,0.8511,支撑确认买,3.3271,支撑确认买
603810,丰山集团,1,20260302,16.81,-2.551,17.108,16.929,16.684,1.0574,支撑确认买,3.3264,支撑确认买
300603,立昂技术,0,20260302,10.62,-4.324,10.812,10.867,10.5445,-0.5061,支撑确认买,3.3241,支撑确认买
301360,荣旗科技,0,20260302,85.87,-1.908,86.202,84.556,83.5185,1.9466,强势回调买,3.3213,强势回调买
300897,山科智能,0,20260302,27.26,-4.951,27.646,26.999,26.905,2.3964,支撑确认买,3.3172,支撑确认买
603010,万盛股份,1,20260302,12.29,-0.405,12.304,12.103,11.903,1.6607,强势回调买,3.3156,强势回调买
002999,天禾股份,0,20260302,7.64,-2.051,7.76,7.649,7.556,1.4512,支撑确认买,3.3137,支撑确认买
300088,长信科技,0,20260302,6.7,-2.616,6.754,6.646,6.553,1.625,强势回调买,3.3115,强势回调买
603177,德创环保,1,20260302,12.29,-2.383,12.268,12.078,11.9105,1.5731,强势回调买,3.3089,强势回调买
688060,云涌科技,1,20260302,48.24,-3.133,49.0,48.971,47.7,0.0592,支撑确认买,3.3083,支撑确认买
688371,菲沃泰,1,20260302,21.45,-2.233,21.528,21.284,20.8415,1.1464,强势回调买,3.3074,强势回调买
300013,新宁物流,0,20260302,4.09,-3.991,4.172,4.132,4.068,0.9681,支撑确认买,3.3022,支撑确认买
000789,万年青,0,20260302,5.77,-1.029,5.744,5.684,5.6115,1.0556,强势回调买,3.2993,强势回调买
002482,广田集团,0,20260302,1.78,-3.261,1.806,1.798,1.756,0.4449,支撑确认买,3.2948,支撑确认买
002571,德力股份,0,20260302,12.48,-1.422,12.644,12.477,12.285,1.3385,支撑确认买,3.2934,支撑确认买
300735,光弘科技,0,20260302,25.8,-2.494,26.156,25.684,25.414,1.8377,支撑确认买,3.2879,支撑确认买
000990,诚志股份,0,20260302,8.94,0.449,8.88,8.741,8.717,1.5902,强势回调买,3.2857,强势回调买
002760,凤形股份,0,20260302,24.7,-3.289,24.826,24.369,24.022,1.8753,强势回调买,3.2833,强势回调买
301221,光庭信息,0,20260302,60.41,-5.447,61.406,60.637,59.7225,1.2682,支撑确认买,3.2832,支撑确认买
002185,华天科技,0,20260302,14.71,-3.096,14.866,14.469,14.4175,2.7438,强势回调买,3.2794,强势回调买
300334,津膜科技,0,20260302,7.88,-2.596,7.994,7.885,7.766,1.3824,支撑确认买,3.2786,支撑确认买
605298,必得科技,1,20260302,43.96,0.023,44.216,43.695,42.785,1.1924,强势回调买,3.277,强势回调买
300957,贝泰妮,0,20260302,45.7,-3.034,46.778,47.477,45.625,-1.4723,支撑确认买,3.2758,支撑确认买
002307,北新路桥,0,20260302,5.21,-1.512,5.178,5.099,5.073,1.5493,强势回调买,3.2745,强势回调买
002992,宝明科技,0,20260302,55.78,-2.295,56.852,56.871,55.336,-0.0334,支撑确认买,3.2738,支撑确认买
688737,中自科技,1,20260302,28.6,-2.389,28.52,28.2,27.703,1.1348,强势回调买,3.2683,强势回调买
300105,龙源技术,0,20260302,7.79,-1.765,7.808,7.664,7.54,1.8789,强势回调买,3.2677,强势回调买
601996,丰林集团,1,20260302,2.49,-1.969,2.526,2.509,2.4525,0.6776,支撑确认买,3.2666,支撑确认买
605066,天正电气,1,20260302,8.6,-2.605,8.712,8.595,8.4525,1.3613,支撑确认买,3.2653,支撑确认买
000037,深南电A,0,20260302,9.82,-2.868,9.852,9.716,9.5165,1.3998,强势回调买,3.2647,强势回调买
002042,华孚时尚,0,20260302,4.49,-1.751,4.502,4.461,4.3475,0.9191,强势回调买,3.2645,强势回调买
300546,雄帝科技,0,20260302,24.46,-3.89,25.034,24.82,24.4015,0.8622,支撑确认买,3.2642,支撑确认买
002845,同兴达,0,20260302,15.09,-3.393,15.39,15.256,14.9765,0.8783,支撑确认买,3.2636,支撑确认买
002833,弘亚数控,0,20260302,18.74,-4.68,19.148,18.867,18.649,1.4894,支撑确认买,3.2632,支撑确认买
002337,赛象科技,0,20260302,6.9,-2.817,6.966,6.872,6.747,1.3679,强势回调买,3.2622,强势回调买
600692,亚通股份,1,20260302,8.01,-1.838,8.118,8.079,7.8745,0.4827,支撑确认买,3.2567,支撑确认买
600925,苏能股份,1,20260302,4.8,0.629,4.742,4.717,4.71,0.53,强势回调买,3.2509,强势回调买
600526,菲达环保,1,20260302,5.96,-2.932,5.952,5.815,5.756,2.356,强势回调买,3.2509,强势回调买
603055,台华新材,1,20260302,9.66,-1.729,9.714,9.504,9.386,2.2096,强势回调买,3.2494,强势回调买
301266,宇邦新材,0,20260302,49.05,-6.393,49.354,49.609,47.6955,-0.514,强势回调买,3.2472,强势回调买
002141,贤丰控股,0,20260302,4.13,-4.176,4.156,4.035,4.016,2.9988,强势回调买,3.2446,强势回调买
603639,海利尔,1,20260302,14.66,-0.879,14.608,14.378,14.195,1.5997,强势回调买,3.238,强势回调买
601199,江南水务,1,20260302,6.15,-0.485,6.124,6.01,5.9605,1.8968,强势回调买,3.2368,强势回调买
002215,诺 普 信,0,20260302,11.66,-2.508,11.906,11.903,11.5765,0.0252,支撑确认买,3.2359,支撑确认买
300861,美畅股份,0,20260302,18.48,-2.839,18.862,19.065,18.3275,-1.0648,支撑确认买,3.226,支撑确认买
000695,滨海能源,0,20260302,12.96,-2.703,13.102,12.898,12.675,1.5816,强势回调买,3.2252,强势回调买
601965,中国汽研,1,20260302,19.49,-2.55,19.894,19.494,19.329,2.0519,支撑确认买,3.2242,支撑确认买
300171,东富龙,0,20260302,17.41,-2.246,17.426,16.964,16.777,2.7234,强势回调买,3.2179,强势回调买
600038,中直股份,1,20260302,38.94,0.49,38.728,38.145,37.7695,1.5284,强势回调买,3.216,强势回调买
600366,宁波韵升,1,20260302,14.87,-2.107,14.836,14.531,14.3565,2.099,强势回调买,3.2159,强势回调买
603336,宏辉果蔬,1,20260302,9.78,-1.411,9.92,9.761,9.604,1.6289,支撑确认买,3.2101,支撑确认买
001358,兴欣新材,0,20260302,29.85,-2.578,30.372,30.316,29.4455,0.1847,支撑确认买,3.2096,支撑确认买
600566,济川药业,1,20260302,27.8,0.036,27.638,27.426,26.9705,0.773,强势回调买,3.209,强势回调买
300851,交大思诺,0,20260302,31.11,-3.385,31.898,31.685,31.015,0.6722,支撑确认买,3.1976,支撑确认买
300617,安靠智电,0,20260302,56.56,-2.365,56.568,52.162,48.594,8.4468,强势回调买,3.1958,强势回调买
600685,中船防务,1,20260302,37.22,-0.508,37.214,35.74,34.0275,4.1242,强势回调买,3.1952,强势回调买
002963,豪尔赛,0,20260302,16.05,-1.231,16.0,15.774,15.499,1.4327,强势回调买,3.1952,强势回调买
301519,舜禹股份,0,20260302,14.93,-3.987,15.34,15.2,14.9275,0.9211,支撑确认买,3.1948,支撑确认买
000953,河化股份,0,20260302,7.55,0.667,7.52,7.406,7.2995,1.5393,强势回调买,3.194,强势回调买
688329,艾隆科技,1,20260302,25.89,-2.228,26.462,26.457,25.6875,0.0189,支撑确认买,3.1939,支撑确认买
300328,宜安科技,0,20260302,18.93,-2.573,18.926,17.364,17.0775,8.9956,强势回调买,3.1937,强势回调买
600262,北方股份,1,20260302,31.97,-1.812,32.406,31.617,31.338,2.4955,支撑确认买,3.193,支撑确认买
300230,永利股份,0,20260302,5.3,-3.108,5.384,5.269,5.2115,2.1826,支撑确认买,3.1923,支撑确认买
002418,康盛股份,0,20260302,4.94,-1.002,4.972,4.866,4.7925,2.1784,强势回调买,3.1914,强势回调买
688175,高凌信息,1,20260302,37.95,-3.484,37.962,37.631,35.424,0.8796,强势回调买,3.1905,强势回调买
000088,盐 田 港,0,20260302,4.68,-0.426,4.632,4.59,4.566,0.915,强势回调买,3.1898,强势回调买
301518,长华化学,0,20260302,46.44,0.847,46.456,44.538,42.6265,4.3064,强势回调买,3.1897,强势回调买
001234,泰慕士,0,20260302,29.04,-1.258,29.03,28.566,27.903,1.6243,强势回调买,3.1897,强势回调买
002028,思源电气,0,20260302,222.53,3.777,222.452,215.998,203.508,2.988,强势回调买,3.1895,强势回调买
301622,英思特,0,20260302,70.15,-3.041,71.074,69.771,68.7025,1.8675,支撑确认买,3.1886,支撑确认买
600984,建设机械,1,20260302,5.05,0.0,5.048,4.699,4.44,7.4271,强势回调买,3.1881,强势回调买
301092,争光股份,0,20260302,39.75,-2.166,39.766,38.128,37.406,4.2961,强势回调买,3.1879,强势回调买
300909,汇创达,0,20260302,49.6,-11.539,49.58,47.428,47.391,4.5374,强势回调买,3.1879,强势回调买
000586,汇源通信,0,20260302,15.57,-1.58,15.562,15.416,14.7815,0.9471,强势回调买,3.1846,强势回调买
002573,清新环境,0,20260302,4.0,-0.498,3.962,3.914,3.897,1.2264,强势回调买,3.1837,强势回调买
000767,晋控电力,0,20260302,3.67,-2.91,3.672,3.524,3.32,4.1998,强势回调买,3.1837,强势回调买
601778,晶科科技,1,20260302,4.6,-4.167,4.618,4.56,4.4445,1.2719,强势回调买,3.1833,强势回调买
605183,确成股份,1,20260302,22.4,-0.929,22.57,21.968,21.757,2.7403,强势回调买,3.183,强势回调买
002106,莱宝高科,0,20260302,12.35,-1.437,12.404,12.17,11.94,1.9228,强势回调买,3.1826,强势回调买
300185,通裕重工,0,20260302,3.14,-0.317,3.118,3.07,3.0475,1.5635,强势回调买,3.1813,强势回调买
603829,洛凯股份,1,20260302,25.62,-4.117,26.042,25.668,25.1985,1.4571,支撑确认买,3.1793,支撑确认买
603922,金鸿顺,1,20260302,22.5,-1.79,22.516,22.162,20.59,1.5973,强势回调买,3.1787,强势回调买
603606,东方电缆,1,20260302,59.21,0.017,58.84,57.872,57.394,1.6727,强势回调买,3.1785,强势回调买
002576,通达动力,0,20260302,19.18,-4.052,19.166,18.879,18.3805,1.5202,强势回调买,3.1781,强势回调买
001326,联域股份,0,20260302,62.48,-4.538,62.528,62.213,57.8995,0.5063,强势回调买,3.177,强势回调买
600550,保变电气,1,20260302,17.32,-0.915,17.334,16.424,15.805,5.5407,强势回调买,3.1758,强势回调买
002643,万润股份,0,20260302,17.66,-1.23,17.724,17.33,17.049,2.2735,强势回调买,3.1749,强势回调买
603855,华荣股份,1,20260302,20.75,-0.718,20.732,20.482,19.9135,1.2206,强势回调买,3.174,强势回调买
600356,恒丰纸业,1,20260302,9.84,-2.284,10.014,9.915,9.6915,0.9985,支撑确认买,3.1723,支撑确认买
301458,钧崴电子,0,20260302,38.76,-0.283,38.798,37.762,36.7775,2.7435,强势回调买,3.1706,强势回调买
688428,诺诚健华,1,20260302,22.68,-2.661,23.216,23.829,22.526,-2.5725,支撑确认买,3.1706,支撑确认买
000922,佳电股份,0,20260302,15.6,-0.826,15.584,15.151,14.7235,2.8579,强势回调买,3.1692,强势回调买
600935,华塑股份,1,20260302,2.9,-0.344,2.888,2.844,2.801,1.5471,强势回调买,3.1685,强势回调买
300545,联得装备,0,20260302,34.11,-1.672,34.146,32.699,32.604,4.4252,强势回调买,3.1684,强势回调买
301361,众智科技,0,20260302,38.75,-2.491,39.076,38.178,37.654,2.3521,强势回调买,3.1676,强势回调买
002082,万邦德,0,20260302,18.44,-1.758,18.42,18.227,17.1165,1.0589,强势回调买,3.1674,强势回调买
603601,再升科技,1,20260302,12.78,-2.443,12.794,12.082,11.862,5.8931,强势回调买,3.1672,强势回调买
300932,三友联众,0,20260302,14.4,-1.706,14.384,14.048,13.805,2.3918,强势回调买,3.1666,强势回调买
002247,聚力文化,0,20260302,3.01,-3.215,3.072,3.039,2.976,1.0859,支撑确认买,3.166,支撑确认买
300512,中亚股份,0,20260302,10.49,-4.201,10.7,10.561,10.3625,1.3162,支撑确认买,3.1651,支撑确认买
300853,申昊科技,0,20260302,21.95,-3.516,22.558,22.338,21.921,0.9849,支撑确认买,3.165,支撑确认买
605258,协和电子,1,20260302,35.13,-1.652,35.184,34.478,33.795,2.0477,强势回调买,3.1639,强势回调买
300847,中船汉光,0,20260302,18.45,-2.329,18.738,18.492,18.1085,1.3303,支撑确认买,3.1617,支撑确认买
002652,扬子新材,0,20260302,4.66,-1.688,4.666,4.439,4.248,5.1138,强势回调买,3.1614,强势回调买
301113,雅艺科技,0,20260302,26.7,-3.226,27.312,27.004,26.4795,1.1406,支撑确认买,3.1612,支撑确认买
688015,交控科技,1,20260302,26.12,-0.948,26.34,25.964,25.3705,1.4482,强势回调买,3.1586,强势回调买
603203,快克智能,1,20260302,39.09,-1.537,39.692,39.132,38.347,1.4311,支撑确认买,3.1575,支撑确认买
605177,东亚药业,1,20260302,22.28,-2.877,22.72,22.23,21.992,2.2042,支撑确认买,3.1571,支撑确认买
688262,国芯科技,1,20260302,39.49,-3.282,40.438,42.161,39.2145,-4.0867,支撑确认买,3.1562,支撑确认买
603088,宁波精达,1,20260302,13.31,-1.699,13.33,12.734,11.9885,4.6804,强势回调买,3.155,强势回调买
301228,实朴检测,0,20260302,45.0,-1.532,45.068,44.097,42.324,2.202,强势回调买,3.1547,强势回调买
000795,英洛华,0,20260302,10.76,-1.645,10.72,10.468,10.379,2.4073,强势回调买,3.1539,强势回调买
000029,深深房Ａ,0,20260302,22.8,-1.766,23.158,22.933,22.3705,0.9811,支撑确认买,3.1522,支撑确认买
301068,大地海洋,0,20260302,28.4,-2.806,28.446,27.829,27.1075,2.2171,强势回调买,3.1515,强势回调买
301041,金百泽,0,20260302,28.77,-4.355,29.576,29.187,28.7255,1.3328,支撑确认买,3.1515,支撑确认买
002312,川发龙蟒,0,20260302,13.48,-1.462,13.458,12.59,12.346,6.8944,强势回调买,3.151,强势回调买
600330,天通股份,1,20260302,17.64,2.857,17.61,17.407,15.8245,1.1662,强势回调买,3.1489,强势回调买
600482,中国动力,1,20260302,33.67,0.119,33.612,31.9,29.3635,5.3668,强势回调买,3.1482,强势回调买
002663,普邦股份,0,20260302,2.21,-2.643,2.206,2.175,2.118,1.4253,强势回调买,3.1456,强势回调买
003015,日久光电,0,20260302,17.51,-0.737,17.542,17.361,16.7465,1.0426,强势回调买,3.1453,强势回调买
300241,瑞丰光电,0,20260302,6.24,-4.294,6.392,6.316,6.196,1.2033,支撑确认买,3.1446,支撑确认买
002386,天原股份,0,20260302,6.35,-1.55,6.338,6.16,6.077,2.8896,强势回调买,3.1432,强势回调买
300040,九洲集团,0,20260302,7.33,-2.914,7.316,7.138,6.9525,2.4937,强势回调买,3.1426,强势回调买
600499,科达制造,1,20260302,17.68,-1.723,17.714,17.411,16.936,1.7403,强势回调买,3.1424,强势回调买
300011,鼎汉技术,0,20260302,9.0,-2.174,9.128,9.077,8.8075,0.5619,支撑确认买,3.1422,支撑确认买
300320,海达股份,0,20260302,11.32,-3.578,11.342,11.156,10.746,1.6673,强势回调买,3.1418,强势回调买
000738,航发控制,0,20260302,28.29,1.543,28.346,28.015,26.8675,1.1815,强势回调买,3.1407,强势回调买
000970,中科三环,0,20260302,15.0,-2.025,15.03,14.556,14.3445,3.2564,强势回调买,3.1401,强势回调买
300964,本川智能,0,20260302,62.48,-2.375,62.606,60.598,59.4445,3.3136,强势回调买,3.1396,强势回调买
688662,富信科技,1,20260302,58.22,-3.769,58.34,57.892,55.1945,0.7739,强势回调买,3.1383,强势回调买
300187,永清环保,0,20260302,5.77,-3.025,5.758,5.562,5.4715,3.5239,强势回调买,3.1375,强势回调买
002334,英威腾,0,20260302,9.86,-1.499,10.006,9.978,9.6545,0.2806,支撑确认买,3.1366,支撑确认买
000157,中联重科,0,20260302,9.94,-0.501,9.962,9.831,9.414,1.3325,强势回调买,3.1337,强势回调买
600141,兴发集团,1,20260302,42.7,-0.928,42.796,40.53,40.255,5.5909,强势回调买,3.1327,强势回调买
688077,大地熊,1,20260302,36.61,-2.788,36.528,35.712,34.731,2.2849,强势回调买,3.1327,强势回调买
301322,绿通科技,0,20260302,33.38,-6.262,33.456,32.245,30.4795,3.7556,强势回调买,3.1319,强势回调买
002416,爱施德,0,20260302,13.98,-2.374,14.012,13.766,13.3945,1.787,强势回调买,3.1315,强势回调买
300648,星云股份,0,20260302,62.34,-0.542,62.196,60.823,58.602,2.2574,强势回调买,3.1305,强势回调买
300127,银河磁体,0,20260302,38.01,-2.061,37.922,37.139,36.0935,2.1083,强势回调买,3.1304,强势回调买
000301,东方盛虹,0,20260302,13.25,1.767,13.156,13.029,12.828,0.9747,强势回调买,3.1277,强势回调买
300353,东土科技,0,20260302,24.61,-1.125,24.67,24.275,23.4545,1.6272,强势回调买,3.127,强势回调买
